datetime,timestamp_text,O3 [ug/m3],NO2 [ug/m3],PM10 [ug/m3],PM2.5 [ug/m3],CPC [1/cm3],EC [ug/m3],PREC [mm],RAD [W/m2],SO2 [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C]
2022-06-28T16:00:00+00:00,28.06.2022 17:00,73.7,7.8,9.1,5.9,5731.2;;0.0,190.2,0.3,8.6,21.6
2022-06-28T18:00:00+00:00,28.06.2022 19:00,70.2,9.3,9.4,6.0,7513.2;;0.0,53.2,0.2,10.0,21.4
2022-06-28T23:00:00+00:00,29.06.2022 00:00,39.4,6.5,10.1,6.6,4164.3;;0.0,0.0,0.1,7.1,17.5
2022-06-29T00:00:00+00:00,29.06.2022 01:00,36.0,6.1,11.0,6.6,3886.1;;0.0,0.0,0.1,6.7,17.2
2022-06-29T01:00:00+00:00,29.06.2022 02:00,37.7,5.3,10.5,6.6,3368.2;;0.0,0.0,0.1,5.6,17.1
2022-06-29T02:00:00+00:00,29.06.2022 03:00,30.0,5.9,11.0,6.9,4025.5;;0.0,0.0,0.1,6.5,17.1
2022-06-29T03:00:00+00:00,29.06.2022 04:00,30.5,8.2,11.1,7.2,9073.8;;0.0,0.0,0.1,8.8,17.2
2022-06-29T04:00:00+00:00,29.06.2022 05:00,30.4,6.8,10.5,7.0,6671.1;;0.0,2.5,0.1,7.2,17.2
2022-06-29T07:00:00+00:00,29.06.2022 08:00,37.6,16.4,12.9,7.7,11123.3;;0.0,387.7,0.8,24.7,19.8
2022-06-29T08:00:00+00:00,29.06.2022 09:00,60.2,8.6,11.8,7.5,8714.0;;0.0,561.0,0.5,11.5,21.3
2022-06-29T13:00:00+00:00,29.06.2022 14:00,96.6,3.2,8.4,5.3,4910.1;;0.0,747.3,0.1,3.5,25.5
2022-06-29T14:00:00+00:00,29.06.2022 15:00,97.7,2.9,8.6,5.2,4482.0;;0.0,820.8,0.1,3.4,26.5
2022-06-29T15:00:00+00:00,29.06.2022 16:00,99.8,2.6,8.8,5.3,5242.1;;0.0,607.8,0.1,3.2,26.2
2022-06-29T16:00:00+00:00,29.06.2022 17:00,100.4,3.0,8.3,5.2,3777.9;;0.0,550.0,0.1,3.5,26.8
2022-06-29T18:00:00+00:00,29.06.2022 19:00,103.0,3.4,8.3,5.3,5119.7;;0.0,248.5,0.1,3.9,26.4
2022-06-29T20:00:00+00:00,29.06.2022 21:00,79.6,6.9,8.7,5.8,5705.6;;0.0,6.3,0.1,7.1,22.4
2022-06-30T00:00:00+00:00,30.06.2022 01:00,54.2,8.3,10.0,6.6,6272.5;;0.0,0.0,0.1,8.7,17.7
2022-06-30T08:00:00+00:00,30.06.2022 09:00,66.9,18.1,15.9,8.3,10276.2;;0.0,566.5,0.7,23.9,22.3
2022-06-30T15:00:00+00:00,30.06.2022 16:00,108.0,8.2,16.9,9.0,9002.4;;0.0,146.5,0.2,8.8,22.9
2022-06-30T17:00:00+00:00,30.06.2022 18:00,94.0,6.8,11.0,6.8,5982.2;;0.0,126.8,0.1,7.2,22.7
2022-06-30T19:00:00+00:00,30.06.2022 20:00,62.6,4.0,10.8,6.2,2835.2;;5.0,0.0,0.1,4.4,18.2
2022-06-30T20:00:00+00:00,30.06.2022 21:00,55.6,3.1,6.7,3.9,1202.3;;3.8,0.0,0.1,3.4,15.2
2022-06-30T22:00:00+00:00,30.06.2022 23:00,73.3,2.1,4.7,3.2,1210.4;;0.4,0.0,0.1,2.2,14.0
2022-07-01T00:00:00+00:00,01.07.2022 01:00,64.1,2.7,4.8,3.1,2670.1;;0.0,0.0,0.0,3.1,13.9
2022-07-01T01:00:00+00:00,01.07.2022 02:00,62.1,2.4,4.5,3.1,2159.2;;0.0,0.0,0.1,3.0,14.2
2022-07-01T02:00:00+00:00,01.07.2022 03:00,59.9,2.0,5.9,3.3,1507.0;;0.0,0.0,0.1,2.2,13.7
2022-07-01T05:00:00+00:00,01.07.2022 06:00,52.3,3.3,4.9,3.1,1884.1;;0.1,3.8,0.1,3.5,13.1
2022-07-01T10:00:00+00:00,01.07.2022 11:00,57.6,2.4,3.9,3.1,2924.9;;0.0,408.5,0.1,3.0,16.2
2022-07-01T13:00:00+00:00,01.07.2022 14:00,65.2,1.9,5.1,3.5,3900.7;;0.0,753.3,0.1,2.7,19.1
2022-07-01T14:00:00+00:00,01.07.2022 15:00,70.5,2.1,5.0,3.5,6089.2;;0.0,726.3,0.1,2.8,20.4
2022-07-01T18:00:00+00:00,01.07.2022 19:00,81.6,2.1,4.2,3.3,6476.7;;0.0,266.2,0.1,2.6,21.6
2022-07-01T23:00:00+00:00,02.07.2022 00:00,41.0,5.2,6.7,4.3,7278.0;;0.0,0.0,0.2,5.5,14.1
2022-07-02T03:00:00+00:00,02.07.2022 04:00,23.2,9.7,7.7,4.7,7970.9;;0.0,0.0,0.8,10.4,12.0
2022-07-02T10:00:00+00:00,02.07.2022 11:00,84.6,3.4,5.1,3.5,14868.9;;0.0,856.7,0.3,4.4,22.2
2022-07-02T19:00:00+00:00,02.07.2022 20:00,105.5,5.7,6.4,4.7,10591.4;;0.0,93.0,0.3,6.0,25.6
2022-07-02T20:00:00+00:00,02.07.2022 21:00,97.5,9.5,7.6,5.0,13271.7;;0.0,6.0,0.4,9.9,23.4
2022-07-02T21:00:00+00:00,02.07.2022 22:00,77.1,8.2,8.7,5.4,12723.1;;0.0,0.0,0.4,8.5,20.6
2022-07-03T00:00:00+00:00,03.07.2022 01:00,74.6,6.2,7.7,5.0,7802.4;;0.0,0.0,0.2,6.4,17.6
2022-07-03T04:00:00+00:00,03.07.2022 05:00,43.5,11.3,8.5,5.6,8308.3;;0.0,4.2,1.4,11.8,15.4
2022-07-03T06:00:00+00:00,03.07.2022 07:00,44.6,9.1,8.7,5.5,10552.2;;0.0,228.8,2.7,11.1,17.4
2022-07-03T09:00:00+00:00,03.07.2022 10:00,82.3,7.2,7.6,4.8,7937.9;;0.0,722.2,0.8,8.8,24.2
2022-07-03T11:00:00+00:00,03.07.2022 12:00,98.9,3.7,6.5,4.1,9595.3;;0.0,911.8,0.4,4.5,27.1
2022-07-03T12:00:00+00:00,03.07.2022 13:00,99.6,3.6,7.2,4.4,10325.1;;0.0,862.2,0.4,4.1,27.5
2022-07-03T13:00:00+00:00,03.07.2022 14:00,96.2,3.1,7.7,4.5,8970.6;;0.0,821.8,0.3,3.9,28.3
2022-07-03T17:00:00+00:00,03.07.2022 18:00,96.1,2.9,8.0,4.6,5907.8;;0.0,386.7,0.3,3.5,28.8
2022-07-03T18:00:00+00:00,03.07.2022 19:00,96.9,3.3,8.9,4.7,5356.4;;0.0,231.0,0.2,3.7,28.4
2022-07-03T22:00:00+00:00,03.07.2022 23:00,68.4,5.1,8.4,5.0,4682.9;;0.0,0.0,0.2,5.6,23.0
2022-07-04T06:00:00+00:00,04.07.2022 07:00,43.9,6.6,8.2,5.2,5112.6;;2.9,34.5,0.1,7.4,17.4
2022-07-04T07:00:00+00:00,04.07.2022 08:00,46.5,10.6,8.5,5.2,9243.5;;0.0,238.2,0.2,13.3,18.2
2022-07-04T08:00:00+00:00,04.07.2022 09:00,66.0,7.0,8.0,5.1,5986.2;;0.0,513.5,0.4,9.0,19.6
2022-07-04T10:00:00+00:00,04.07.2022 11:00,80.1,7.9,11.2,6.4,12015.0;;0.0,677.7,0.4,9.8,21.9
2022-07-04T19:00:00+00:00,04.07.2022 20:00,97.3,10.0,13.3,6.6,7573.8;;0.0,31.2,0.4,10.5,23.4
2022-07-04T20:00:00+00:00,04.07.2022 21:00,93.5,10.4,13.8,6.5,7163.2;;0.0,6.2,0.8,10.8,22.9
2022-07-04T21:00:00+00:00,04.07.2022 22:00,81.4,12.3,13.9,6.8,11717.8;;0.0,0.0,0.7,12.8,21.8
2022-07-04T22:00:00+00:00,04.07.2022 23:00,73.1,8.6,12.8,7.0,9728.1;;0.0,0.0,0.4,9.2,20.3
2022-07-04T23:00:00+00:00,05.07.2022 00:00,63.0,4.7,9.5,5.4,4602.7;;0.0,0.0,0.2,5.2,19.8
2022-07-05T00:00:00+00:00,05.07.2022 01:00,66.1,3.5,8.1,4.8,3842.2;;0.0,0.0,0.1,4.1,19.2
2022-07-05T14:00:00+00:00,05.07.2022 15:00,109.3,3.5,8.5,4.6,6009.5;;0.0,865.0,0.3,4.0,26.4
2022-07-05T20:00:00+00:00,05.07.2022 21:00,93.3,6.2,9.3,5.2,9002.1;;0.0,5.3,0.3,6.5,22.0
2022-07-06T04:00:00+00:00,06.07.2022 05:00,66.1,8.8,9.2,5.2,5557.8;;0.0,3.3,0.4,9.3,15.9
2022-07-06T06:00:00+00:00,06.07.2022 07:00,61.8,21.7,12.5,6.3,10338.7;;0.0,202.0,1.1,25.1,16.7
2022-07-06T07:00:00+00:00,06.07.2022 08:00,73.6,17.6,14.4,7.5,9892.6;;0.0,273.5,1.7,20.6,17.1
2022-07-06T09:00:00+00:00,06.07.2022 10:00,96.0,14.4,18.4,9.0,17739.9;;0.0,674.5,2.9,17.3,19.9
2022-07-06T11:00:00+00:00,06.07.2022 12:00,119.7,11.5,16.4,7.7,9924.6;;0.0,905.0,1.6,13.1,22.4
2022-07-06T12:00:00+00:00,06.07.2022 13:00,128.8,7.8,13.5,6.8,8374.2;;0.0,934.2,1.2,8.6,23.6
2022-07-06T13:00:00+00:00,06.07.2022 14:00,136.6,7.6,14.1,6.8,9617.0;;0.0,872.8,0.9,8.5,24.1
2022-07-06T16:00:00+00:00,06.07.2022 17:00,137.8,8.0,14.8,7.7,6798.1;;0.0,617.8,0.7,8.7,25.3
2022-07-06T20:00:00+00:00,06.07.2022 21:00,92.6,6.6,10.5,4.7,9139.8;;0.0,6.0,0.4,6.8,19.9
2022-07-06T22:00:00+00:00,06.07.2022 23:00,83.0,9.8,11.3,5.0,12643.3;;0.0,0.0,0.6,10.3,17.8
2022-07-07T00:00:00+00:00,07.07.2022 01:00,73.0,7.0,9.3,4.9,5652.1;;0.0,0.0,0.5,7.4,15.1
2022-07-07T01:00:00+00:00,07.07.2022 02:00,69.3,6.0,9.7,4.8,4933.1;;0.0,0.0,0.4,6.6,14.1
2022-07-07T08:00:00+00:00,07.07.2022 09:00,82.6,7.5,12.3,5.5,7267.0;;0.0,566.3,0.6,9.3,19.2
2022-07-07T14:00:00+00:00,07.07.2022 15:00,79.8,5.0,10.6,4.9,6371.2;;0.0,495.8,0.3,6.2,23.2
2022-07-07T20:00:00+00:00,07.07.2022 21:00,67.1,6.0,7.6,4.1,4507.2;;0.0,2.8,0.2,6.3,19.8
2022-07-08T01:00:00+00:00,08.07.2022 02:00,43.0,8.0,8.0,4.6,5416.7;;0.0,0.0,0.3,8.7,14.8
2022-07-08T07:00:00+00:00,08.07.2022 08:00,48.9,10.2,15.0,6.8,12453.0;;0.0,397.3,1.1,14.0,16.1
2022-07-08T08:00:00+00:00,08.07.2022 09:00,54.0,9.4,15.8,7.4,12210.4;;0.0,570.0,1.1,13.6,17.6
2022-07-08T09:00:00+00:00,08.07.2022 10:00,61.5,8.3,14.9,7.3,11058.9;;0.0,665.3,0.9,11.3,18.3
2022-07-08T10:00:00+00:00,08.07.2022 11:00,67.7,8.0,14.0,7.1,11213.8;;0.0,710.2,1.0,10.6,19.4
2022-07-08T13:00:00+00:00,08.07.2022 14:00,94.4,5.5,16.9,7.0,20480.4;;0.0,916.8,0.8,6.4,22.6
2022-07-08T17:00:00+00:00,08.07.2022 18:00,105.6,6.3,12.4,6.0,11935.0;;0.0,422.0,0.8,7.2,23.7
2022-07-08T20:00:00+00:00,08.07.2022 21:00,95.3,9.1,14.3,6.4,13365.6;;0.0,6.2,0.7,9.5,20.7
2022-07-08T21:00:00+00:00,08.07.2022 22:00,79.9,10.3,12.8,6.4,13135.2;;0.0,0.0,0.6,10.7,18.2
2022-07-09T05:00:00+00:00,09.07.2022 06:00,34.4,11.1,9.9,6.0,7362.6;;0.0,71.0,0.4,12.6,12.4
2022-07-09T07:00:00+00:00,09.07.2022 08:00,61.9,8.4,10.6,6.4,7129.9;;0.0,406.3,0.7,10.6,16.8
2022-07-09T11:00:00+00:00,09.07.2022 12:00,99.5,4.2,8.5,5.4,10684.0;;0.0,810.7,0.5,4.7,23.5
2022-07-09T13:00:00+00:00,09.07.2022 14:00,111.3,6.2,10.2,6.6,13107.2;;0.0,811.2,0.7,7.1,25.3
2022-07-09T15:00:00+00:00,09.07.2022 16:00,120.2,5.5,13.2,7.1,12189.0;;0.0,737.0,0.7,6.1,25.7
2022-07-09T16:00:00+00:00,09.07.2022 17:00,124.1,5.5,12.2,6.5,9796.6;;0.0,534.2,0.7,6.2,26.2
2022-07-09T18:00:00+00:00,09.07.2022 19:00,100.7,5.3,8.9,4.9,8748.0;;0.0,235.3,0.6,6.0,25.4
2022-07-09T20:00:00+00:00,09.07.2022 21:00,95.6,7.7,9.4,5.5,6839.8;;0.0,4.7,0.5,8.0,23.3
2022-07-10T00:00:00+00:00,10.07.2022 01:00,71.3,5.9,9.4,5.6,5757.1;;0.0,0.0,0.3,6.3,17.2
2022-07-10T03:00:00+00:00,10.07.2022 04:00,68.7,9.9,11.1,7.7,4854.9;;0.0,0.0,0.5,10.5,16.1
2022-07-10T07:00:00+00:00,10.07.2022 08:00,59.7,11.2,12.2,8.9,7547.4;;0.0,192.0,1.0,12.9,16.9
2022-07-10T08:00:00+00:00,10.07.2022 09:00,63.0,8.2,11.4,7.8,5588.4;;0.0,339.7,1.2,9.9,17.9
2022-07-10T10:00:00+00:00,10.07.2022 11:00,84.2,6.7,13.5,8.0,7832.4;;0.0,707.8,1.0,7.7,20.6
2022-07-10T11:00:00+00:00,10.07.2022 12:00,92.0,4.6,12.2,7.1,5008.4;;0.0,883.8,0.6,5.4,21.9
2022-07-10T15:00:00+00:00,10.07.2022 16:00,87.9,3.9,10.3,5.2,7402.4;;0.0,746.7,0.4,4.9,24.4
2022-07-10T17:00:00+00:00,10.07.2022 18:00,80.5,3.8,10.1,5.1,7824.2;;0.0,421.8,0.3,4.7,23.4
2022-07-10T19:00:00+00:00,10.07.2022 20:00,76.6,4.9,8.7,4.1,8853.2;;0.0,80.2,0.4,5.5,20.9
2022-07-10T21:00:00+00:00,10.07.2022 22:00,69.4,6.0,8.0,4.9,6731.6;;0.0,0.0,0.3,6.2,18.9
2022-07-10T22:00:00+00:00,10.07.2022 23:00,61.0,7.5,8.5,5.2,11243.2;;0.0,0.0,0.4,8.1,17.2
2022-07-11T03:00:00+00:00,11.07.2022 04:00,42.9,9.6,9.8,6.3,5530.7;;0.0,0.0,0.4,10.2,12.6
2022-07-11T05:00:00+00:00,11.07.2022 06:00,25.9,12.3,9.8,6.2,6702.5;;0.0,68.0,0.4,14.6,11.7
2022-07-11T09:00:00+00:00,11.07.2022 10:00,64.1,10.8,12.4,5.9,9335.5;;0.0,711.0,0.6,14.7,19.9
2022-07-11T11:00:00+00:00,11.07.2022 12:00,83.0,7.2,11.2,6.0,11024.9;;0.0,897.8,0.5,8.9,22.3
2022-07-11T14:00:00+00:00,11.07.2022 15:00,93.7,5.7,10.1,4.6,18205.7;;0.0,844.0,0.5,7.0,25.4
2022-07-11T19:00:00+00:00,11.07.2022 20:00,103.4,5.9,13.1,5.6,12802.3;;0.0,82.3,1.4,6.4,24.1
2022-07-11T23:00:00+00:00,12.07.2022 00:00,65.1,10.4,10.6,5.1,8848.5;;0.0,0.0,1.1,10.9,18.7
2022-07-12T00:00:00+00:00,12.07.2022 01:00,56.3,11.0,8.5,4.6,7460.8;;0.0,0.0,0.7,11.4,17.5
2022-07-12T01:00:00+00:00,12.07.2022 02:00,55.2,10.0,10.3,5.9,6716.6;;0.0,0.0,0.5,10.6,16.9
2022-07-12T02:00:00+00:00,12.07.2022 03:00,50.7,10.9,12.0,6.8,6314.8;;0.0,0.0,0.5,11.6,15.8
2022-07-12T07:00:00+00:00,12.07.2022 08:00,49.5,19.1,14.6,7.8,7960.9;;0.0,427.3,0.8,26.2,18.9
2022-07-12T10:00:00+00:00,12.07.2022 11:00,84.1,6.2,9.0,4.9,19432.0;;0.0,823.5,0.6,7.8,24.0
2022-07-12T12:00:00+00:00,12.07.2022 13:00,104.8,6.6,11.3,5.8,14921.6;;0.0,934.0,0.6,7.3,25.7
2022-07-12T14:00:00+00:00,12.07.2022 15:00,116.0,5.3,10.8,5.7,10048.0;;0.0,818.5,0.4,6.1,27.2
2022-07-12T15:00:00+00:00,12.07.2022 16:00,117.4,5.7,11.6,6.0,10069.1;;0.0,722.8,0.5,6.6,27.8
2022-07-12T21:00:00+00:00,12.07.2022 22:00,82.8,11.4,12.9,5.4,14458.5;;0.0,0.0,0.7,12.0,20.7
2022-07-12T23:00:00+00:00,13.07.2022 00:00,71.2,10.1,10.4,5.3,9604.1;;0.0,0.0,0.4,10.6,18.4
2022-07-13T04:00:00+00:00,13.07.2022 05:00,46.9,9.4,8.6,5.3,7023.1;;0.0,1.8,0.3,10.1,13.8
2022-07-13T06:00:00+00:00,13.07.2022 07:00,52.3,17.6,15.2,9.4,40074.8;;0.0,219.3,2.3,20.8,17.6
2022-07-13T07:00:00+00:00,13.07.2022 08:00,50.9,33.0,20.2,9.8,26789.2;;0.0,391.8,2.4,44.3,19.7
2022-07-13T09:00:00+00:00,13.07.2022 10:00,92.2,11.0,12.3,5.2,11152.0;;0.0,709.8,0.6,13.3,25.1
2022-07-13T10:00:00+00:00,13.07.2022 11:00,102.9,12.0,12.7,5.3,11184.1;;0.0,791.8,0.6,14.2,26.0
2022-07-13T11:00:00+00:00,13.07.2022 12:00,113.2,9.3,11.4,4.9,11797.5;;0.0,899.3,0.4,10.6,28.0
2022-07-13T13:00:00+00:00,13.07.2022 14:00,113.4,4.6,8.1,3.8,20334.1;;0.0,917.0,0.3,5.4,30.9
2022-07-13T14:00:00+00:00,13.07.2022 15:00,127.8,5.9,8.9,4.0,18279.2;;0.0,858.3,0.3,6.8,31.6
2022-07-13T15:00:00+00:00,13.07.2022 16:00,136.9,6.4,10.9,4.2,15396.7;;0.0,722.7,0.3,7.3,31.7
2022-07-13T19:00:00+00:00,13.07.2022 20:00,74.1,9.6,14.1,4.4,8180.8;;0.0,42.0,0.2,10.1,26.9
2022-07-14T00:00:00+00:00,14.07.2022 01:00,56.0,18.8,10.0,4.9,10032.9;;0.0,0.0,0.8,19.5,23.1
2022-07-14T08:00:00+00:00,14.07.2022 09:00,74.4,26.4,21.2,6.7,19016.9;;0.0,494.5,2.1,32.6,25.9
2022-07-14T09:00:00+00:00,14.07.2022 10:00,99.5,24.6,19.8,6.8,21469.8;;0.0,663.3,1.8,29.4,28.2
2022-07-14T10:00:00+00:00,14.07.2022 11:00,118.1,9.2,15.0,5.8,11088.9;;0.0,783.7,0.6,10.1,29.7
2022-07-14T16:00:00+00:00,14.07.2022 17:00,121.2,3.5,11.8,5.1,3517.8;;0.0,557.0,0.3,3.9,33.0
2022-07-14T19:00:00+00:00,14.07.2022 20:00,116.6,3.8,11.2,5.5,4570.1;;0.0,57.0,0.4,4.2,30.1
2022-07-14T20:00:00+00:00,14.07.2022 21:00,115.3,4.0,12.1,5.6,4751.1;;0.0,3.2,0.5,4.4,28.9
2022-07-15T01:00:00+00:00,15.07.2022 02:00,106.9,10.2,17.5,8.8,8714.2;;0.0,0.0,1.9,10.5,20.6
2022-07-15T03:00:00+00:00,15.07.2022 04:00,95.6,8.6,14.7,7.8,7465.8;;0.0,0.0,1.4,9.1,18.2
2022-07-15T05:00:00+00:00,15.07.2022 06:00,82.2,12.8,13.8,7.8,7767.8;;0.0,54.0,1.5,13.8,17.0
2022-07-15T07:00:00+00:00,15.07.2022 08:00,79.7,16.4,16.4,8.4,10041.3;;0.0,366.7,1.5,19.4,19.0
2022-07-15T12:00:00+00:00,15.07.2022 13:00,144.9,7.6,17.1,8.5,8946.3;;0.0,914.3,1.0,8.3,26.6
2022-07-15T13:00:00+00:00,15.07.2022 14:00,146.4,7.2,17.5,8.3,7907.2;;0.0,886.7,0.9,7.8,27.0
2022-07-15T14:00:00+00:00,15.07.2022 15:00,145.5,6.8,15.6,7.9,7618.1;;0.0,826.7,0.8,7.6,27.6
2022-07-15T17:00:00+00:00,15.07.2022 18:00,140.0,7.0,15.2,7.9,6189.5;;0.0,403.0,0.6,7.8,27.4
2022-07-16T01:00:00+00:00,16.07.2022 02:00,78.8,12.3,14.7,8.2,6150.8;;0.0,0.0,0.5,13.0,17.1
2022-07-16T05:00:00+00:00,16.07.2022 06:00,50.3,19.6,14.0,8.3,6545.0;;0.0,56.8,0.6,21.5,14.1
2022-07-16T13:00:00+00:00,16.07.2022 14:00,134.6,7.3,15.3,7.2,10808.4;;0.0,916.5,0.9,8.2,26.6
2022-07-16T18:00:00+00:00,16.07.2022 19:00,112.5,5.2,9.9,5.0,8177.1;;0.0,242.3,0.6,5.8,26.2
2022-07-17T00:00:00+00:00,17.07.2022 01:00,70.5,9.8,10.1,6.0,6590.0;;0.0,0.0,0.5,10.3,16.4
2022-07-17T03:00:00+00:00,17.07.2022 04:00,52.9,11.5,11.0,6.8,5424.1;;0.0,0.0,0.4,12.1,13.7
2022-07-17T09:00:00+00:00,17.07.2022 10:00,89.4,16.9,14.1,7.7,15137.1;;0.0,696.8,1.4,20.8,21.7
2022-07-17T12:00:00+00:00,17.07.2022 13:00,135.8,8.5,12.3,7.1,8099.1;;0.0,924.3,1.0,9.6,26.9
2022-07-17T13:00:00+00:00,17.07.2022 14:00,140.6,6.2,13.2,7.2,6759.2;;0.0,902.8,0.8,6.9,28.3
2022-07-17T14:00:00+00:00,17.07.2022 15:00,142.9,6.1,13.3,7.4,6735.6;;0.0,841.0,0.8,6.8,29.3
2022-07-17T20:00:00+00:00,17.07.2022 21:00,119.6,16.4,13.1,6.8,16912.7;;0.0,2.2,1.3,16.6,24.5
2022-07-17T22:00:00+00:00,17.07.2022 23:00,104.9,10.7,11.3,6.3,8351.1;;0.0,0.0,0.9,11.1,20.3
2022-07-18T03:00:00+00:00,18.07.2022 04:00,72.0,11.2,10.1,6.0,6045.2;;0.0,0.0,0.7,11.7,15.4
2022-07-18T07:00:00+00:00,18.07.2022 08:00,62.2,32.9,24.5,9.9,13828.3;;0.0,366.2,2.6,41.1,19.7
2022-07-18T08:00:00+00:00,18.07.2022 09:00,78.7,28.6,24.0,9.5,14144.6;;0.0,536.0,1.7,35.7,22.2
2022-07-18T15:00:00+00:00,18.07.2022 16:00,167.3,9.7,18.5,8.0,9700.5;;0.0,724.7,0.8,10.5,33.6
2022-07-18T16:00:00+00:00,18.07.2022 17:00,165.7,8.2,16.3,8.1,9376.6;;0.0,576.3,0.7,9.1,33.9
2022-07-19T03:00:00+00:00,19.07.2022 04:00,73.2,11.4,15.7,9.1,5941.4;;0.0,0.0,0.7,12.3,17.6
2022-07-19T05:00:00+00:00,19.07.2022 06:00,62.4,24.4,16.9,9.1,9654.3;;0.0,54.2,1.8,25.9,18.3
2022-07-19T06:00:00+00:00,19.07.2022 07:00,50.6,41.8,22.3,10.0,15028.3;;0.0,202.2,3.6,50.1,20.4
2022-07-19T07:00:00+00:00,19.07.2022 08:00,69.0,35.5,30.5,10.7,13968.9;;0.0,378.5,1.7,43.6,22.6
2022-07-19T14:00:00+00:00,19.07.2022 15:00,149.7,5.8,15.4,7.9,7344.2;;0.0,838.5,0.5,6.4,35.4
2022-07-19T15:00:00+00:00,19.07.2022 16:00,142.8,4.7,13.2,7.1,5687.9;;0.0,733.8,0.3,5.3,35.7
2022-07-19T16:00:00+00:00,19.07.2022 17:00,146.2,4.6,14.3,7.1,6291.1;;0.0,580.5,0.4,5.2,35.9
2022-07-19T18:00:00+00:00,19.07.2022 19:00,136.9,4.4,13.7,6.6,5915.6;;0.0,181.2,0.3,4.9,34.4
2022-07-19T19:00:00+00:00,19.07.2022 20:00,125.1,7.3,17.6,7.5,7208.9;;0.0,41.2,0.3,7.7,31.1
2022-07-19T22:00:00+00:00,19.07.2022 23:00,87.2,16.5,19.6,9.6,9831.4;;0.0,0.0,2.2,16.9,24.9
2022-07-19T23:00:00+00:00,20.07.2022 00:00,95.2,16.7,20.7,10.3,9827.6;;0.0,0.0,3.7,17.1,25.2
2022-07-20T04:00:00+00:00,20.07.2022 05:00,76.4,17.6,17.4,9.9,9411.9;;0.0,1.8,3.2,18.1,22.6
2022-07-20T06:00:00+00:00,20.07.2022 07:00,65.1,29.3,23.8,10.4,11002.2;;0.0,158.7,1.8,32.6,23.3
2022-07-20T09:00:00+00:00,20.07.2022 10:00;;;30.7,14.1,10593.9;;0.0,630.2;;;29.1
2022-07-20T11:00:00+00:00,20.07.2022 12:00,98.5,6.7,43.3,27.2,4575.4;;0.0,206.7;;6.8,26.3
2022-07-20T13:00:00+00:00,20.07.2022 14:00,113.2,3.8,33.3,20.0,3254.2;;0.0,746.5,1.2,3.6,30.5
2022-07-20T16:00:00+00:00,20.07.2022 17:00,107.8,6.4,32.1,18.4,3920.3;;0.8,20.8,0.9,6.2,27.5
2022-07-20T20:00:00+00:00,20.07.2022 21:00,75.8,5.6,14.6,11.4,4215.1;;3.0,1.5,0.6,5.7,19.9
2022-07-20T21:00:00+00:00,20.07.2022 22:00,84.5,3.9,16.7,13.4,2552.4;;3.2,0.0,0.5,4.0,19.9
2022-07-20T23:00:00+00:00,21.07.2022 00:00,73.3,3.3,16.8,13.3,2433.1;;0.8,0.0,0.5,3.3,19.8
2022-07-21T01:00:00+00:00,21.07.2022 02:00,65.2,3.5,19.2,14.6,2329.9;;0.1,0.0,0.4,3.5,19.6
2022-07-21T08:00:00+00:00,21.07.2022 09:00,75.0,3.9,16.0,11.4,3915.5;;0.0,432.0,0.5,4.0,21.9
2022-07-21T09:00:00+00:00,21.07.2022 10:00,82.5,2.9,11.3,8.3,4899.3;;0.0,567.8,0.5,3.1,23.1
2022-07-21T10:00:00+00:00,21.07.2022 11:00,86.7,2.7,10.8,7.8,4859.0;;0.0,824.7,0.5,2.9,24.1
2022-07-21T11:00:00+00:00,21.07.2022 12:00,90.3,2.8,10.2,7.4,6440.2;;0.0,713.7,0.5,2.9,24.8
2022-07-21T12:00:00+00:00,21.07.2022 13:00,96.2,2.6,10.8,7.7,4592.7;;0.0,952.8,0.5,2.7,26.1
2022-07-21T18:00:00+00:00,21.07.2022 19:00,107.7,3.0,10.2,7.2,4004.0;;0.0,220.2,0.4,2.9,27.4
2022-07-21T20:00:00+00:00,21.07.2022 21:00,77.1,7.8,11.2,7.9,4878.3;;0.0,1.8,0.4,7.9,23.1
2022-07-21T21:00:00+00:00,21.07.2022 22:00,69.3,7.0,11.4,8.2,5988.1;;0.0,0.0,0.5,6.7,21.8
2022-07-22T02:00:00+00:00,22.07.2022 03:00,44.1,7.4,11.9,8.4,4682.8;;0.0,0.0,0.4,7.5,17.3
2022-07-22T03:00:00+00:00,22.07.2022 04:00,40.9,8.6,11.9,8.5,5718.6;;0.0,0.0,0.4,8.8,16.8
2022-07-22T05:00:00+00:00,22.07.2022 06:00,40.1,6.9,12.2,8.8,4115.8;;0.0,46.0,0.4,7.4,16.3
2022-07-22T07:00:00+00:00,22.07.2022 08:00,45.2,16.4,13.3,9.4,12810.2;;0.0,350.0,0.9,20.4,19.9
2022-07-22T09:00:00+00:00,22.07.2022 10:00,89.5,14.4,15.4,10.2,10287.9;;0.0,674.2,1.0,16.0,24.1
2022-07-22T10:00:00+00:00,22.07.2022 11:00,99.0,15.4,17.9,10.9,12037.7;;0.0,798.5,0.9,16.8,26.0
2022-07-22T11:00:00+00:00,22.07.2022 12:00,122.3,12.2,17.1,11.3,12059.3;;0.0,886.3,0.9,13.0,28.0
2022-07-22T17:00:00+00:00,22.07.2022 18:00,143.2,5.2,16.1,11.1,9008.0;;0.0,240.3,0.7,5.3,30.6
